task,model,pooling,score_key,direction,N,pos_rate,auroc,auroc_boot_mean,auroc_ci95_lo,auroc_ci95_hi,spearman_rho_boot_mean,spearman_ci95_lo,spearman_ci95_hi,manifest_file,results_file,boot_file
medqa,mistral,mean_answer,egh_grad_norm,1.0,1000,0.498,0.5020080321285141,0.502017670682731,0.5,0.5050200803212851,0.046689744828482066,0.03176540838213386,0.07117209930370103,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_kl,-1.0,1000,0.498,0.5450887214195427,0.5452185574969199,0.509367849885598,0.581081697307157,0.0784115415203358,0.016245411109229016,0.14058089114109268,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_probe_e_only,1.0,1000,0.498,0.5978415654650474,0.5977413526616425,0.5620886934190946,0.6336808388934222,0.16929205671445435,0.10754019794231133,0.23154072454767383,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_probe_g_only,1.0,1000,0.498,0.5000160002560041,0.5001030944495112,0.46400907414518633,0.5349416090657451,0.000182070490165203,-0.06362822681667397,0.061810721292303215,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_probe_ge,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_probe_oof,1.0,1000,0.498,0.5981375702011232,0.5980336709387349,0.5622367957887326,0.6341342461479383,0.16979836507468085,0.1077967118163903,0.2323261016174188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,egh_probe_scalar_only,1.0,1000,0.498,0.6007296116737868,0.600759812557001,0.5642336277380438,0.6351902630442087,0.17452015810709987,0.11125530280639924,0.2341551422325233,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,hidden_probe_oof,1.0,1000,0.498,0.5748771980351686,0.574861364181827,0.5388777220435528,0.6094223507576121,0.12966297240619415,0.06733781307907721,0.18952401357989423,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,lntp,1.0,1000,0.498,0.5050500808012928,0.5048903198451175,0.46928480855693694,0.5407492019872318,0.00847078583861797,-0.053203763069960136,0.07058402467167355,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
medqa,mistral,mean_answer,mtp,1.0,1000,0.498,0.5083941343061489,0.5082567961087378,0.4724829597273556,0.5444254108065729,0.014302035236154422,-0.04766366645930855,0.0769516604905425,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\medqa_mistral\mean_answer\medqa_mistral_pool_mean_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_ce,-1.0,1000,0.425,0.55373094629156,0.5541578528900256,0.5181022506393862,0.5888115089514065,0.0947809971448905,0.03169199597766532,0.15525481932675705,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_emb_diff,1.0,1000,0.425,0.5280061381074168,0.5277139179539643,0.4921225063938619,0.5644795907928387,0.047680405149378324,-0.013552204066788389,0.11098575840714574,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_entropy,1.0,1000,0.425,0.537841432225064,0.5374181855754475,0.5016899232736574,0.5728914066496164,0.06410674034787583,0.0028950813325479908,0.12487300748983157,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_grad_norm,1.0,1000,0.425,0.5,0.5,0.5,0.5,,,,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_kl,-1.0,1000,0.425,0.5511815856777494,0.5511377902813299,0.5156735549872123,0.5877100255754476,0.08834164645786032,0.02709589462826778,0.1515210949495947,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_probe_e_only,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_probe_g_only,1.0,1000,0.425,0.5,0.5000975549872122,0.46920460358056265,0.5312020460358056,0.0002025861169486276,-0.062059931068752495,0.06301368556155966,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_probe_ge,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_probe_oof,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,egh_probe_scalar_only,1.0,1000,0.425,0.5598485933503837,0.5597414886956521,0.5227081329923273,0.5949415345268543,0.10230484445423871,0.03888674264189575,0.16258346253207065,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,hidden_probe_oof,1.0,1000,0.425,0.6609145780051151,0.6612160736572891,0.6267293094629157,0.6954685421994884,0.2760758602119755,0.2170187351260236,0.33473177407700955,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,lntp,1.0,1000,0.425,0.598657800511509,0.5988507756521739,0.5637937084398977,0.634490588235294,0.16930456538605812,0.10926186347787527,0.23034903420772188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,last_answer,mtp,1.0,1000,0.425,0.598657800511509,0.5988507756521739,0.5637937084398977,0.634490588235294,0.16930456538605812,0.10926186347787527,0.23034903420772188,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\last_answer\pubmedqa_biomistral_pool_last_answer.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_ce,-1.0,1000,0.425,0.55373094629156,0.5541578528900256,0.5181022506393862,0.5888115089514065,0.0947809971448905,0.03169199597766532,0.15525481932675705,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_emb_diff,1.0,1000,0.425,0.5280061381074168,0.5277139179539643,0.4921225063938619,0.5644795907928387,0.047680405149378324,-0.013552204066788389,0.11098575840714574,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_entropy,1.0,1000,0.425,0.537841432225064,0.5374181855754475,0.5016899232736574,0.5728914066496164,0.06410674034787583,0.0028950813325479908,0.12487300748983157,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_grad_norm,1.0,1000,0.425,0.5,0.5,0.5,0.5,,,,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_kl,-1.0,1000,0.425,0.5511815856777494,0.5511377902813299,0.5156735549872123,0.5877100255754476,0.08834164645786032,0.02709589462826778,0.1515210949495947,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_probe_e_only,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_probe_g_only,1.0,1000,0.425,0.5,0.5000975549872122,0.46920460358056265,0.5312020460358056,0.0002025861169486276,-0.062059931068752495,0.06301368556155966,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_probe_ge,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_probe_oof,1.0,1000,0.425,0.6289350383631713,0.62892470342711,0.5944097186700767,0.6640972890025575,0.22077822390579796,0.16167270901820313,0.2810098054505904,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
pubmedqa,biomistral,mean_all,egh_probe_scalar_only,1.0,1000,0.425,0.5598485933503837,0.5597414886956521,0.5227081329923273,0.5949415345268543,0.10230484445423871,0.03888674264189575,0.16258346253207065,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.json,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.results.jsonl,C:\Users\nikla\Desktop\Peojekt\uqlm_white_box_scorer\phase_2_medical\outputs\ablations\hidden_pooling\pubmedqa_biomistral\mean_all\pubmedqa_biomistral_pool_mean_all.B5000.manifest.bootstrap_indices.npz
